wavelength,r0_ref,run_number,num_airy,power_in_bucket_before_turbulance,total_power_before_turbulance,precentage_before_turbulance,power_in_bucket_after_turbulance,total_power_after_turbulance,precentage_after_turbulance,conservation_of_energy[%],power_after_AO,time
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.7372604741355606,0.001846858717503803,0.0025050287955138903,90.75138543065943,,2026-04-25 17:07:02
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6707140516937464,9.230500112180076e-05,0.00013762198792272804,91.81049161632059,,2026-04-25 17:20:23
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6797795726582242,0.00013997388876674246,0.00020591070164021794,88.25398592830082,,2026-04-25 17:26:54
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.7186368544783976,0.000554650947022927,0.0007718097723021801,90.22926899722249,,2026-04-25 17:49:19
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.7108829916474639,0.0024177834373282506,0.003401099007482318,89.90143195148416,0.7982702200573174,2026-04-25 18:04:29
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6257161742967258,0.00042339934261738664,0.0006766635736934029,86.98021665222305,0.7988819835660795,2026-04-25 18:51:49
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.5600024513659417,0.0006677416322355861,0.0011923905522321376,83.58425910260446,0.788303117534549,2026-04-25 18:56:23
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.7176111812170989,0.012105799645332357,0.01686958057816269,91.6892845229368,0.6567602901171881,2026-04-25 19:00:19
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6805310635580746,0.0010441653156393865,0.0015343389472628833,90.79109959377138,0.6755402963579734,2026-04-25 19:07:08
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6542237425922998,0.00174779909536673,0.0026715617021804213,90.77442288560695,0.32084730022868857,2026-04-25 19:33:45
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.6197595421876096,0.0018105035505749964,0.002921299999971493,89.45003025314222,0.6739177088210417,2026-04-25 21:00:10
1.55e-06,0.017,999,5,0.9262265307446085,0.9262265307446085,1.0,0.7309298960250954,0.0028084099639477974,0.0038422425724003698,91.21052068359953,0.6755939037406271,2026-04-27 02:40:54
