timestep,E_power_sum,D_power_sum,num_airy,r0_ref
600,138282846.84133264,325515704.22827566,3,0.013
620,135986167.54433498,326070747.6721554,3,0.013
640,128524790.74929248,324298414.27816784,3,0.013
660,114925371.20715532,323933181.8083701,3,0.013
680,108097515.01371647,323178119.72643703,3,0.013
700,108121773.89475846,322523793.94063336,3,0.013
720,112577245.7137596,323676336.0728958,3,0.013
740,123259814.2224778,324334854.40745676,3,0.013
760,136692765.29639196,324690684.89750224,3,0.013
780,146401410.4607634,324615973.0880645,3,0.013
0,169190926.69634897,169190926.69634897,3,0.014
20,171557792.78771317,325998568.45325524,3,0.014
40,173155751.8817489,324412402.5729234,3,0.014
60,182305362.9225053,324858901.54569113,3,0.014
80,190346671.7794716,324996564.07700133,3,0.014
100,195853478.31068796,325407605.91628265,3,0.014
120,194097480.09952664,323962906.73312056,3,0.014
140,190239039.3469891,323759024.99048513,3,0.014
160,188470125.52097484,324117933.6903553,3,0.014
180,191033831.0967704,325424027.1457354,3,0.014
200,199196590.27238825,325605929.2593863,3,0.014
220,203326535.39919063,324531714.10178614,3,0.014
240,198668506.17967924,324843518.01282525,3,0.014
260,192027665.35181895,325277811.7852427,3,0.014
280,189331375.0887759,326492201.0387559,3,0.014
300,197123736.2053301,326704222.79576504,3,0.014
320,213335773.2898931,327102998.02777696,3,0.014
340,231376207.2980976,327301916.521183,3,0.014
360,242433830.2896322,327118807.7469935,3,0.014
380,247760525.74819964,326526812.3796786,3,0.014
400,245775293.17763364,326301849.0561539,3,0.014
420,240122638.43176448,326042314.838608,3,0.014
440,244539173.6815545,327186694.388793,3,0.014
460,248438136.74983183,327312022.36877453,3,0.014
480,248395074.3233964,326780703.4461453,3,0.014
500,248110711.2754253,327240590.71453834,3,0.014
520,245282005.98234496,328121422.0043998,3,0.014
540,241750461.26164293,328680192.05939764,3,0.014
560,240850760.78031045,327987623.903309,3,0.014
580,242468538.8494352,326400531.53382957,3,0.014
600,241424947.17619976,326289887.0298803,3,0.014
620,236158442.82642472,326053260.2229221,3,0.014
640,224838983.7107427,326093215.6416762,3,0.014
660,220346601.43019193,326456616.84902906,3,0.014
680,215581038.59997085,325827255.00979674,3,0.014
700,210172878.0185967,326062428.91115344,3,0.014
720,203487269.63292056,326758080.500858,3,0.014
740,186171960.47027087,326724334.9356308,3,0.014
760,171639907.677563,327622426.5050696,3,0.014
780,168341344.62860453,328238455.8529971,3,0.014
0,242808553.79439855,242808553.79439855,3,0.015
20,238010367.42071936,325150767.3667424,3,0.015
40,232995397.79878905,324365004.358756,3,0.015
60,227823483.8838663,324166696.7010385,3,0.015
80,233511615.24197617,324107116.41906077,3,0.015
100,244736834.47435647,324545558.2302078,3,0.015
120,254124494.9154201,324571195.87716687,3,0.015
140,261290453.25845027,324513093.01303124,3,0.015
160,259706819.80795193,324154503.1021128,3,0.015
180,247367361.78483012,324769855.3551789,3,0.015
200,222451002.61172673,326098105.8026079,3,0.015
220,188356421.40218857,326418992.70550835,3,0.015
240,167241717.38771597,325770068.9139719,3,0.015
260,163123122.1473987,326411739.8873631,3,0.015
280,178689836.44026238,326720717.8546432,3,0.015
300,206445545.45453528,327686088.59562325,3,0.015
320,227429137.73674235,327877776.4629679,3,0.015
340,238289970.44519937,327625213.73108107,3,0.015
360,238178522.79156035,327527407.14672107,3,0.015
380,224534882.19935864,327857677.14244163,3,0.015
400,210339664.33161297,327378992.1481254,3,0.015
420,199496822.82850707,326561567.60816973,3,0.015
440,209321678.546706,327338333.23785686,3,0.015
460,224667759.0407343,327831240.9529536,3,0.015
480,236055239.26817536,327793051.38252455,3,0.015
500,249460489.5856306,328358916.98912704,3,0.015
520,250352656.26009825,327668238.72615844,3,0.015
540,253605471.22757465,327449776.2098934,3,0.015
560,256026628.43440807,327142317.8144401,3,0.015
580,256908585.6968527,327261398.72399986,3,0.015
600,253448572.40904403,326912699.6547555,3,0.015
620,255709664.0830736,327386504.2449426,3,0.015
640,255377181.91159585,326898227.52507913,3,0.015
660,253341912.58376697,326647514.25353944,3,0.015
680,252613863.5752657,326256127.72247493,3,0.015
700,257746919.15679577,326895938.4866792,3,0.015
720,259651457.7580872,325867747.7230813,3,0.015
740,262909862.91452736,326330882.32475483,3,0.015
760,268894489.50382,326522383.6791401,3,0.015
780,273616794.9052461,326577139.65166587,3,0.015
0,258326824.888747,258326824.888747,3,0.016
20,261731127.53528807,326751953.8660652,3,0.016
40,257629118.6454916,327655321.72670686,3,0.016
60,256221441.63745844,328550214.1161156,3,0.016
80,261118820.8828971,329192887.7494807,3,0.016
100,270386329.5067081,329787190.932414,3,0.016
120,276172279.9656004,328064812.78499764,3,0.016
140,274665975.948037,327856997.75563884,3,0.016
160,276150218.16776353,327466406.09717196,3,0.016
180,276341301.02436566,327660465.76132506,3,0.016
200,277334984.33386934,328352230.57784885,3,0.016
220,281652022.76431996,329124978.25884724,3,0.016
240,282134409.41276973,329683911.69168365,3,0.016
260,278528350.8143904,328883779.1161392,3,0.016
280,270234566.359712,328417559.16278756,3,0.016
300,262418978.46572888,328531904.80929756,3,0.016
320,261954710.2953121,327508513.4126933,3,0.016
340,263281369.8146969,327294762.7374569,3,0.016
360,259058719.87383333,326158635.8531029,3,0.016
380,254440680.48272693,326245127.26858497,3,0.016
400,254364134.26701087,326715003.17961633,3,0.016
420,256642776.08532524,327675974.00721556,3,0.016
440,259136337.2586972,328390514.82979167,3,0.016
460,260486737.10716456,328516451.6713309,3,0.016
480,259716827.4967993,328877859.876083,3,0.016
500,259731037.95791048,329320876.3092787,3,0.016
520,260585961.36356857,329085977.8467603,3,0.016
540,262014917.9527988,328030139.8950611,3,0.016
560,260569102.04390895,327388564.3521451,3,0.016
580,254955500.13815767,327372991.75677377,3,0.016
600,252434977.2334765,329068446.54501987,3,0.016
620,250272757.41181776,329319390.3064816,3,0.016
640,249849835.41877005,329419100.1808909,3,0.016
660,254623666.72328725,327654646.70163,3,0.016
680,261834597.7438628,327336224.31244254,3,0.016
700,267715707.94211337,327693458.6279915,3,0.016
720,274462816.7922761,327998028.36807996,3,0.016
740,275903503.25557846,327909548.4836561,3,0.016
760,269409920.7035839,328188785.7987813,3,0.016
780,259246548.8305865,327920215.697296,3,0.016
0,254394444.79486015,254394444.79486015,3,0.017
20,261081719.2409528,326673463.95135826,3,0.017
40,264644434.62794685,327774161.0553919,3,0.017
60,259282987.78386176,328544525.0005762,3,0.017
80,259361949.70958135,327559946.1814858,3,0.017
100,262848536.8973203,326904800.2365543,3,0.017
120,264566297.42858657,326275985.9701975,3,0.017
140,266466146.00218928,326555134.61268365,3,0.017
160,269303450.41600966,326438691.5930812,3,0.017
180,268602652.97215414,327814158.1136297,3,0.017
200,266663632.86256495,328011920.1351776,3,0.017
220,261604163.1894152,327876177.84510535,3,0.017
240,256349104.03220695,328195503.90466744,3,0.017
260,254354650.4079564,327395115.26100594,3,0.017
280,249251531.06352448,327672259.27909714,3,0.017
300,243420311.14199793,326731222.0677567,3,0.017
320,234694428.79443523,326029072.2832484,3,0.017
340,226080755.9455451,326444721.6663502,3,0.017
360,222057787.51980793,326867706.13313985,3,0.017
380,230114911.5641488,328124842.90472364,3,0.017
400,242163792.38894343,329112507.24473643,3,0.017
420,247640044.41969535,329244548.0047854,3,0.017
440,252677073.43688533,329013654.7821302,3,0.017
460,259790784.9648899,328675238.88815224,3,0.017
480,255886274.46289775,328777854.09150165,3,0.017
500,251060730.71367815,329301495.7796371,3,0.017
520,252952848.4344743,328433127.4681701,3,0.017
540,247218423.03209773,329550300.8617983,3,0.017
560,244844496.07110804,330175413.6373905,3,0.017
580,249710701.173667,329993152.58796406,3,0.017
600,253305293.6963314,329342349.6508935,3,0.017
620,260743635.8317545,328292479.4267624,3,0.017
640,258723893.741328,327904650.8577395,3,0.017
660,253718318.77858707,326867951.5665617,3,0.017
680,250804765.6634488,328034895.9883585,3,0.017
700,243399627.7133471,328871793.6632357,3,0.017
720,235791110.83580935,329188856.0159715,3,0.017
740,233097683.63202143,329029952.628913,3,0.017
760,239699970.4253899,329008748.7617855,3,0.017
780,242169686.1753165,327951745.2817735,3,0.017
0,267678062.7986697,267678062.7986697,3,0.018
20,268557739.00159127,331165193.94878876,3,0.018
40,261726314.34394988,328625671.0882747,3,0.018
60,249883283.6463932,327455332.2599185,3,0.018
80,239162430.8203124,326670206.3150252,3,0.018
100,235087825.15912455,326173242.463378,3,0.018
120,238372428.54580715,327241473.20433307,3,0.018
140,234339164.04303917,326940421.07667637,3,0.018
160,220970845.7141976,327480638.92589164,3,0.018
180,191416757.89548045,327838126.47385496,3,0.018
200,165262181.4109625,326750351.83017683,3,0.018
220,154219599.07054263,326554596.5884891,3,0.018
240,161816011.26925465,325974103.1188516,3,0.018
260,181348775.018813,327274880.6310914,3,0.018
280,195363052.75234511,328501134.50607747,3,0.018
300,201476625.17517287,328402138.02955383,3,0.018
320,197984911.93902373,329149762.8859015,3,0.018
340,187169473.39004403,328694029.5114912,3,0.018
360,188931955.1662304,327335659.38645685,3,0.018
380,208832988.46911865,326003108.7934582,3,0.018
400,239140606.3240697,327114340.15792286,3,0.018
420,259654494.154049,328573809.5726248,3,0.018
440,272264158.26086795,328716657.93040377,3,0.018
460,268007730.496148,328766231.61331856,3,0.018
480,248216420.15896237,329000738.8221109,3,0.018
500,243710867.03177685,328314333.34260744,3,0.018
520,247528658.91193792,327797173.8326849,3,0.018
540,241933505.88398623,327643936.7809327,3,0.018
560,230257682.6729017,328634241.57699513,3,0.018
580,217936433.0000156,328481529.4246994,3,0.018
600,211195424.43365,328138627.5127593,3,0.018
620,200329191.16027695,328842655.47748196,3,0.018
640,197617750.6917535,330088014.71414673,3,0.018
660,205713693.79572952,330516750.7044444,3,0.018
680,216923726.87095913,330616983.4700969,3,0.018
700,223549273.4523375,329547872.10164917,3,0.018
720,222065047.898875,328506680.5644561,3,0.018
740,216754373.1535285,328364467.7621411,3,0.018
760,217416712.26317257,328543176.41294754,3,0.018
780,228320898.8324006,328207709.4821646,3,0.018
0,298057351.18576837,298057351.18576837,3,0.019
20,301464542.62284315,332503338.5234605,3,0.019
40,302186788.1101513,332341928.69634163,3,0.019
60,300607061.8059805,330553376.13204944,3,0.019
80,292190483.8369133,329766663.92439497,3,0.019
100,287479726.74645203,330529944.0407757,3,0.019
120,284863066.0268578,330517114.7541108,3,0.019
140,288352959.9509654,330310443.83533114,3,0.019
160,293786533.66160786,330373419.37135625,3,0.019
180,297413668.00657594,331492619.8172723,3,0.019
200,295534993.17964995,331579419.80011356,3,0.019
220,285709292.1029103,330388398.77923286,3,0.019
240,282706824.35919684,329808554.1462356,3,0.019
260,287364980.29216075,331036182.2182425,3,0.019
280,293402920.1352557,331780703.9626363,3,0.019
300,295582009.29348236,331437514.13766015,3,0.019
320,291671464.0571665,331124845.1135674,3,0.019
340,291161853.82984465,331902521.0464766,3,0.019
360,287138970.95767534,331723455.9936326,3,0.019
380,280363272.4152377,330963105.5862521,3,0.019
400,284390798.4727917,329785783.5811401,3,0.019
420,288424879.89273393,330273018.4656813,3,0.019
440,291214864.53103,330491663.976186,3,0.019
460,291653507.25670123,330045506.6033175,3,0.019
480,286561357.757717,329897634.83307624,3,0.019
500,284441558.4750694,328578213.998444,3,0.019
520,269894308.28588384,326353253.6361041,3,0.019
540,245043801.95308536,328162612.5356902,3,0.019
560,217148118.24535957,328583010.373065,3,0.019
580,204149615.3262889,328850388.6727302,3,0.019
600,213253498.17885068,330076131.76197875,3,0.019
620,218789105.86114952,331679487.308889,3,0.019
640,213219365.5612962,330599735.72515357,3,0.019
660,201801441.4661906,328725398.904126,3,0.019
680,187342805.0906084,326931880.32103527,3,0.019
700,178949627.7268901,327711177.0865617,3,0.019
720,178525721.90957418,327670363.44254595,3,0.019
740,189261619.88201195,328165959.1493971,3,0.019
760,212547528.3582328,328629483.40483713,3,0.019
780,228959636.63473225,328813087.99880326,3,0.019
0,291675555.2268405,291675555.2268405,3,0.02
20,296009151.51807433,330439401.7413973,3,0.02
40,300458250.0431203,330619433.9610862,3,0.02
60,305778018.0201901,331554044.74567145,3,0.02
80,305727535.5200345,332160386.0332172,3,0.02
100,302791010.1976293,332143714.73928106,3,0.02
120,299873493.17925006,332554079.69962597,3,0.02
140,298617224.29379964,331971185.05244875,3,0.02
160,296239314.8582779,332216875.0745119,3,0.02
180,288370076.5725528,332207883.60302925,3,0.02
200,286695957.4649278,330861109.26264656,3,0.02
220,284376490.5178762,329976275.33850574,3,0.02
240,276596865.43337584,330219113.30869216,3,0.02
260,274430122.26291215,330842583.239811,3,0.02
280,267864699.23787615,330263713.65579385,3,0.02
300,262210543.77163172,329720144.58472544,3,0.02
320,261802638.4528764,329990802.3995913,3,0.02
340,267134489.1139204,329229819.3618408,3,0.02
360,267329238.06282228,329242769.2201496,3,0.02
380,267443710.49661684,329100021.0417045,3,0.02
400,265323571.12978604,327841831.3070642,3,0.02
420,263423551.48748335,329419125.41272914,3,0.02
440,260986289.8786493,328793736.8536936,3,0.02
460,253420547.00004503,329078007.2004757,3,0.02
480,254399946.16050887,329973820.19845307,3,0.02
500,257786669.50639224,330900125.0140993,3,0.02
520,232977498.8287719,328999699.4628154,3,0.02
540,206545031.09345275,327620939.1517866,3,0.02
560,203087920.33434895,325191987.4660517,3,0.02
580,210920327.22940576,325339437.8200121,3,0.02
600,229027782.27366945,328184487.7368361,3,0.02
620,235747726.736634,328005227.71785444,3,0.02
640,229975223.32509387,328102016.1847096,3,0.02
660,216645170.1192721,329443773.053153,3,0.02
680,202142103.2284451,327836323.43546,3,0.02
700,187953960.18754545,326800735.0739612,3,0.02
720,185636911.9315388,327408284.133897,3,0.02
740,188628565.77328867,327086995.5811684,3,0.02
760,200520082.07675,326699785.7309997,3,0.02
780,217082358.18935335,328331770.9979843,3,0.02
0,153507180.68416274,153507180.68416274,3,0.01
20,154969274.15406424,321122686.13971114,3,0.01
40,162317310.92241037,321653877.5096952,3,0.01
60,171644789.55654588,321950972.4193032,3,0.01
80,181865776.7673608,321401832.30879056,3,0.01
100,184868323.81454915,322307696.9186673,3,0.01
120,182760699.6041095,321730369.8565432,3,0.01
140,181219188.91038567,321910888.7545359,3,0.01
160,180698699.7038344,321870443.7172118,3,0.01
180,178508359.4492108,320856108.3160833,3,0.01
200,172967226.87656665,320262300.8010391,3,0.01
220,166429449.14513218,320706264.69677955,3,0.01
240,161091986.87307292,320926924.16599774,3,0.01
260,157310543.49161893,320265192.3811121,3,0.01
280,148092488.41368133,320805441.69513696,3,0.01
300,134575609.55577698,320919184.62489045,3,0.01
320,124593767.30201907,319834830.3094107,3,0.01
340,122033082.92371558,320730994.24736166,3,0.01
360,123850496.76684707,318400444.06742895,3,0.01
380,128519430.67217796,317939885.4162872,3,0.01
400,133403813.8606317,317472735.68230456,3,0.01
420,133117377.86917686,317984960.1766826,3,0.01
440,133171162.16937706,318429227.73296106,3,0.01
460,136978828.85119,317898237.4013393,3,0.01
480,142902609.39194202,317918195.49489975,3,0.01
500,142883827.0930178,318142656.1616204,3,0.01
520,138565012.62131688,318405985.473145,3,0.01
540,132252028.8440882,318646258.92341787,3,0.01
560,128425642.34491298,318426963.33205557,3,0.01
580,124457707.9143115,319650357.55023533,3,0.01
600,116207756.45620964,319236237.8680617,3,0.01
620,109036935.44687916,319345014.71367466,3,0.01
640,102745764.77668038,317947487.47616696,3,0.01
660,98924524.70276254,316853794.43855184,3,0.01
680,102128024.02123688,316447594.5119271,3,0.01
700,110836040.37850128,316465493.1494984,3,0.01
720,122123970.17652674,316136507.07597774,3,0.01
740,131081433.45797026,317371332.80095553,3,0.01
760,137603478.3610791,317970762.77905035,3,0.01
780,138285192.66927946,317617697.7289454,3,0.01
0,188215412.29409185,188215412.29409185,3,0.011
20,179560975.0873072,322753063.25231004,3,0.011
40,175853044.08004242,321829294.9524519,3,0.011
60,177405789.7788328,321984318.0870017,3,0.011
80,183976554.8614561,322851853.41671103,3,0.011
100,186785188.5912758,322221794.99597716,3,0.011
120,186362160.48188868,322228117.52139264,3,0.011
140,188582845.9116481,321902408.88838506,3,0.011
160,185494654.21499577,321678836.65136933,3,0.011
180,182328239.7106872,320667907.665789,3,0.011
200,178623612.47241846,321371041.4418819,3,0.011
220,174572835.40019476,321270790.6561563,3,0.011
240,167220931.233729,322332796.1974536,3,0.011
260,156193735.07190576,322936111.4417318,3,0.011
280,146504356.86085916,322821229.54160535,3,0.011
300,142703585.19503027,323446119.0817611,3,0.011
320,148774330.81612438,324390788.0838706,3,0.011
340,155530904.04039204,323144731.78921694,3,0.011
360,160263175.59448934,323209938.36289227,3,0.011
380,160505664.493738,322758263.0646537,3,0.011
400,157361479.24965215,322546324.0386605,3,0.011
420,154640868.99574912,323018014.7949338,3,0.011
440,150647682.70861205,323117151.3239541,3,0.011
460,149411294.64336902,323368113.4946305,3,0.011
480,146147017.2311974,323037742.452302,3,0.011
500,140623116.30589336,322195365.9307694,3,0.011
520,133978231.21104646,322610703.8733089,3,0.011
540,127486947.6188175,322297648.0779731,3,0.011
560,125957005.53623708,322314706.6542326,3,0.011
580,123979980.8577709,322458936.5139672,3,0.011
600,125379763.57116397,321529713.6304772,3,0.011
620,130135944.60724948,321108801.691609,3,0.011
640,133778921.4947654,321147744.6742443,3,0.011
660,142133463.6803136,321384533.896615,3,0.011
680,152996882.06665283,320229296.8092102,3,0.011
700,156130622.05913612,320380655.3336999,3,0.011
720,152612494.43803883,319515056.12683964,3,0.011
740,150965372.2626213,320151700.37114334,3,0.011
760,149854737.7671574,321540640.3926226,3,0.011
780,151320988.43364137,321676288.0842309,3,0.011
0,215731570.30023372,215731570.30023372,3,0.012
20,214708930.3056283,323332102.02565753,3,0.012
40,220431869.4230287,323158754.23941207,3,0.012
60,226183310.6846389,323438626.01571465,3,0.012
80,226182837.01399913,323794453.687963,3,0.012
100,230588498.93383396,324038945.53371453,3,0.012
120,240319058.22442985,325117062.5928062,3,0.012
140,244103329.83970863,324555828.2253909,3,0.012
160,241573091.6451993,324098055.94156563,3,0.012
180,241549427.27845243,323638526.11394423,3,0.012
200,246615165.1851801,323847981.70383996,3,0.012
220,251011356.50130844,323783969.82966506,3,0.012
240,247323515.04776332,322504593.88470256,3,0.012
260,238308355.15645835,322266595.6618899,3,0.012
280,233201398.19897485,321401184.9725532,3,0.012
300,228046864.68450636,321027640.9435828,3,0.012
320,224712930.1916814,321348765.91536474,3,0.012
340,218704730.7054059,319881266.3488506,3,0.012
360,211238695.34226665,320982848.4707888,3,0.012
380,206042892.02409983,319561438.96888757,3,0.012
400,201623819.819751,319675002.1425472,3,0.012
420,201543894.7799772,318700497.9816644,3,0.012
440,202864441.0880462,316729759.56412566,3,0.012
460,203864367.17906377,318332713.5003357,3,0.012
480,206407935.723479,319139508.7584379,3,0.012
500,212353237.4473589,319287598.9849101,3,0.012
520,215978914.9066235,320175425.4715823,3,0.012
540,220059204.89876935,320281425.2042554,3,0.012
560,223095540.53991553,321161328.8592663,3,0.012
580,225558905.95057023,322199111.5555674,3,0.012
600,224411767.9632585,322868048.12625515,3,0.012
620,216078995.0900615,322101237.02399766,3,0.012
640,204503450.37890857,321760348.1935662,3,0.012
660,199245863.3348899,321421447.09126294,3,0.012
680,193310287.86367112,320900117.8214381,3,0.012
700,194368761.5712991,321611229.6527811,3,0.012
720,204281199.56838557,322915073.0181623,3,0.012
740,218920325.5205823,324186351.7958155,3,0.012
760,229870638.87941077,322822790.82767546,3,0.012
780,231792181.04273587,323234732.2955437,3,0.012
0,190899291.2522013,190899291.2522013,3,0.013
20,187856547.88823223,325791547.4847468,3,0.013
40,184166483.56489247,324470899.9362362,3,0.013
60,186908116.290279,324349158.5405781,3,0.013
80,188797496.81069145,324611230.8526672,3,0.013
100,186155558.57530087,324827004.56006896,3,0.013
120,181237968.27457103,325457890.27388674,3,0.013
140,175292021.6370014,326542199.98343533,3,0.013
160,174409217.07835543,327023881.2818179,3,0.013
180,177374408.943244,325562319.254606,3,0.013
200,184265525.2107241,325366464.83487815,3,0.013
220,192859073.2881274,324997113.52976507,3,0.013
240,202725723.47465727,324903988.34472823,3,0.013
260,210437698.5380044,324448058.90783596,3,0.013
280,213030967.920218,325797244.6968317,3,0.013
300,205419736.67871776,325657503.7994704,3,0.013
320,192028529.76448968,325254440.3651072,3,0.013
340,181660949.67321157,326287843.5198873,3,0.013
360,177486035.86529332,326723760.4848958,3,0.013
380,178457043.01153895,325500201.1246878,3,0.013
400,172512931.0383272,324563573.6157657,3,0.013
420,166177198.5861358,324708843.65751714,3,0.013
440,168259794.14971238,324566797.13704884,3,0.013
460,174445216.3984955,324868301.4348713,3,0.013
480,177200721.16290438,325032473.8394687,3,0.013
500,175503715.52571887,324896111.79660916,3,0.013
520,177964244.6426674,324220175.1221403,3,0.013
540,186387374.46585748,324384446.55326533,3,0.013
560,189596933.2874412,324505070.3882307,3,0.013
580,192721297.79647335,325428325.8993266,3,0.013
600,196238185.70788187,325643043.2502737,3,0.013
620,188681066.566753,325328636.2467563,3,0.013
640,182142525.97795472,324026689.3555888,3,0.013
660,183097961.73079765,322725842.725422,3,0.013
680,190338535.4996651,322346023.2562984,3,0.013
700,202225510.23450145,321704733.1078627,3,0.013
720,210427286.15048137,320706645.6890406,3,0.013
740,212710035.79432976,320548404.354949,3,0.013
760,208814677.2985751,323395811.3753134,3,0.013
780,202272470.26456577,324112455.79609513,3,0.013
0,204896905.55756664,204896905.55756664,3,0.014
20,211945308.619801,324732785.7233403,3,0.014
40,225104507.60017645,325773948.28826565,3,0.014
60,233898977.1510424,324382924.59429723,3,0.014
80,244416235.18243283,323330741.1234271,3,0.014
100,250608910.5683336,322868408.2703606,3,0.014
120,246823092.04063076,323236574.48590326,3,0.014
140,246953903.68263105,323996024.4969591,3,0.014
160,247327593.99166965,324066499.70158744,3,0.014
180,248791930.9689116,324852432.8576086,3,0.014
200,255113848.31875736,326538006.49150014,3,0.014
220,261320718.4702331,326262909.11305076,3,0.014
240,263285436.5898516,326004195.6732203,3,0.014
260,260557134.37439972,326493044.63236797,3,0.014
280,253298149.35158664,326773943.2602912,3,0.014
300,247190694.47451916,327126168.2822137,3,0.014
320,244374026.57095903,326787612.527959,3,0.014
340,239354889.6748353,325982590.7163892,3,0.014
360,228535245.0899747,325931513.3555932,3,0.014
380,217986817.58721897,326343612.0316517,3,0.014
400,212227261.74438423,325457977.8643148,3,0.014
420,201220063.83094227,325510397.33675885,3,0.014
440,190595245.57249743,325275468.79409057,3,0.014
460,186253413.115862,325912091.9119991,3,0.014
480,184921173.2210752,325886924.4683387,3,0.014
500,191769784.7562539,325403507.66827065,3,0.014
520,195242717.6967592,325616840.747264,3,0.014
540,196577360.85416424,325550183.4651867,3,0.014
560,197097779.02034956,324476033.0272802,3,0.014
580,191870882.09901655,324381330.1033351,3,0.014
600,184949037.81179613,325152994.4214444,3,0.014
620,180623227.80817008,326346106.4125559,3,0.014
640,175693794.67772615,326802341.44117117,3,0.014
660,178301933.7979533,325925281.04993594,3,0.014
680,192576589.7544648,325512111.1654451,3,0.014
700,208968866.0435217,325397214.40364075,3,0.014
720,220483513.32403284,325894247.41593975,3,0.014
740,226993227.46269095,327080181.57552063,3,0.014
760,229681407.89282024,327439336.7888826,3,0.014
780,232226481.9412896,327352346.43327415,3,0.014
0,240817933.3423186,240817933.3423186,3,0.015
20,238888361.1175906,325960395.4257978,3,0.015
40,240220331.34786537,326302369.5513123,3,0.015
60,235303083.00056857,326613025.0505542,3,0.015
80,234239831.72840783,326279488.7737732,3,0.015
100,235148395.968838,326208277.40255445,3,0.015
120,235759775.8899536,325258685.49557364,3,0.015
140,238518258.86202303,325748600.8198377,3,0.015
160,245537490.92850792,326567154.3179679,3,0.015
180,243768473.80547723,326301252.85932225,3,0.015
200,239435544.7086424,326199388.07020634,3,0.015
220,239307033.2960146,327048532.3374132,3,0.015
240,239080387.1420164,326492317.8059274,3,0.015
260,229286143.3116008,325045409.51635265,3,0.015
280,209841897.03235903,324923317.8340757,3,0.015
300,191255822.37949973,324948395.1689886,3,0.015
320,184339318.44467568,325015138.92240214,3,0.015
340,184359180.08749503,324886066.8664548,3,0.015
360,186206203.1687451,324674517.9217135,3,0.015
380,196419214.08369032,324534283.19786066,3,0.015
400,203864833.4859271,325798169.33989793,3,0.015
420,204918735.36995137,326085310.90480876,3,0.015
440,206108781.7523097,326148041.29464823,3,0.015
460,205790337.03819883,325550743.5588564,3,0.015
480,203107184.33444363,325384076.29346865,3,0.015
500,197648565.69492877,327227597.0554143,3,0.015
520,198653532.33211464,327837544.11697936,3,0.015
540,210396100.77867705,327318199.6210798,3,0.015
560,225782768.27148747,326537489.8444494,3,0.015
580,242534986.23387724,327296724.00847673,3,0.015
600,251092529.3423552,327098273.7553339,3,0.015
620,244622083.9594532,327454468.4789987,3,0.015
640,235224761.01260892,328302710.27111375,3,0.015
660,234372493.5952816,327410058.59833896,3,0.015
680,236155152.85919476,326829278.0794158,3,0.015
700,244054858.8906975,327213270.9737835,3,0.015
720,251966517.3415137,326447983.69459283,3,0.015
740,260171101.3657321,327901678.7475624,3,0.015
760,267878871.1139475,327544257.9724463,3,0.015
780,268782857.70273197,327401102.3047369,3,0.015
0,236795272.4729191,236795272.4729191,3,0.016
20,232367835.87741205,329354970.1361774,3,0.016
40,227994031.07404095,328723601.53340626,3,0.016
60,224038248.27047697,328755816.6862633,3,0.016
80,225295288.07145792,328792164.276605,3,0.016
100,218805592.19097143,328884770.6663805,3,0.016
120,211298386.55903915,328977853.31075597,3,0.016
140,205974093.1971756,327815954.1407699,3,0.016
160,207099835.9298049,327984138.1361782,3,0.016
180,214078151.38553327,328905748.529833,3,0.016
200,219242160.37041828,329037733.3139298,3,0.016
220,218758602.25301117,329485030.4795287,3,0.016
240,213968114.74063537,329479713.87602425,3,0.016
260,217455900.07626808,329066010.4599243,3,0.016
280,226340900.12511945,328080759.1961286,3,0.016
300,234943703.09269223,328051049.5379352,3,0.016
320,238974197.47608125,328149445.0434958,3,0.016
340,241189815.5071414,329153925.9429128,3,0.016
360,240989224.26909935,330280975.4300682,3,0.016
380,239861047.1203694,329661560.208015,3,0.016
400,237504930.4799819,328537016.279068,3,0.016
420,235933131.74990225,328420440.5537269,3,0.016
440,236596428.07957172,328197264.7648125,3,0.016
460,239698669.01771367,326922789.28589594,3,0.016
480,250626124.311908,326901428.599392,3,0.016
500,263894068.84325832,326988707.5914997,3,0.016
520,275299481.7689071,326836200.24006534,3,0.016
540,277815250.9326044,327781388.6170198,3,0.016
560,274703181.3599021,327275521.111538,3,0.016
580,272922713.15782446,326989696.2781949,3,0.016
600,271042434.51315844,326910703.50093454,3,0.016
620,268527269.6259207,327970703.8606639,3,0.016
640,266567697.72789475,329011431.52805215,3,0.016
660,261924519.53684095,328583527.4833686,3,0.016
680,256847775.4511417,329305999.23064244,3,0.016
700,255470247.99352008,328798656.50271094,3,0.016
720,248428062.8549955,328728377.877519,3,0.016
740,242879419.77365783,329256413.88257873,3,0.016
760,244804736.6017027,328848533.20155096,3,0.016
780,244455468.7173442,328576502.6494992,3,0.016
0,290646538.9901688,290646538.9901688,3,0.017
20,283996271.71167207,328569974.8857723,3,0.017
40,273198596.276212,328712839.46726334,3,0.017
60,257313844.09563863,329323769.7147355,3,0.017
80,236931975.80181155,329419172.9552932,3,0.017
100,230131643.8952027,328517078.05942905,3,0.017
120,230237205.4868359,327534558.89364785,3,0.017
140,236352375.0287725,327844185.5678846,3,0.017
160,247766342.21209764,328970359.26195335,3,0.017
180,249783095.53010783,328397233.05404526,3,0.017
200,246385906.43425804,328737643.9632262,3,0.017
220,245015433.3610516,329035569.2952521,3,0.017
240,238900091.5635085,327839044.72997516,3,0.017
260,227673345.4869024,329130013.8020598,3,0.017
280,234752574.46487924,329754982.5299424,3,0.017
